"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SH_05_NON_HOSPITAL_FACILITY_TYPE","NumberOfOtherFacilities"
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Wellness Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Endoscopy Center, Education Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Surgery Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Education Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Wellness Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Education Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Nuclear Cardiology, Education Center",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Rehabilitation Department",NA
"201732229349301258","060646668","Hartford Hospital","2015","990","https://s3.amazonaws.com/irs-form-990/201732229349301258_public.xml","Cardiac Rehabilitation Program",NA
"201133159349304128","940382780","CHINESE HOSPITAL ASSOCIATION","2010","990","https://s3.amazonaws.com/irs-form-990/201133159349304128_public.xml",NA,"3"
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT IMAGING",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT ONCOLOGY",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT LAB",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT LAB",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT LAB",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","PHYSICAL THERAPY",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT SURGERY",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","PHYSICIAN'S MEDICAL GROUP",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT LAB",NA
"201513209349311276","942823538","MARIN GENERAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201513209349311276_public.xml","OUTPATIENT IMAGING",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","SURGERY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","CARDIOLOGY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","ORTHOPEDIC",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","CARDIOLOGY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","OTOLARYNGOLOGY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","SUPPORT OFFICES",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","WORKWELL",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","EYE SERVICES",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","SPECIALTY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","THERAPY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","IMAGING",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","THERAPY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","THERAPY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","THERAPY",NA
"201911359349303341","344451872","GALION COMMUNITY HOSPITAL","2017","990","https://s3.amazonaws.com/irs-form-990/201911359349303341_public.xml","PHYSICIAN",NA
"201232229349301208","910564748","SEATTLE CHILDREN'S HOSPITAL","2010","990","https://s3.amazonaws.com/irs-form-990/201232229349301208_public.xml",NA,"16"
"201702219349301515","131624096","THE MOUNT SINAI HOSPITAL","2015","990","https://s3.amazonaws.com/irs-form-990/201702219349301515_public.xml","OUTPATIENT CLINIC",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","OUTPATIENT CLINICS",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","AMBULATORY SURGERY CENTER",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","DIAGNOSTIC CENTER",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","DIAGNOSTIC CENTER",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","OUTPATIENT CLINIC",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","AMBULATORY ENDOSCOPY CENTER",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","HOME HEALTH AGENCY",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","PHYSICAL THERAPY",NA
"201602109349300920","370661199","DECATUR MEMORIAL HOSPITAL","2014","990","https://s3.amazonaws.com/irs-form-990/201602109349300920_public.xml","HOSPICE AGENCY",NA
