"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_AVE_HOUR_WEEK_RL","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_FORMER_X"
"202042269349302524","850232968","INDIAN PUEBLO CULTURAL CENTER","2018","990","https://s3.amazonaws.com/irs-form-990/202042269349302524_public.xml","MARK THOMPSON","PROP. DEV. D","0.00","40.00",NA,"0","112258","0",NA,"X",NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","KYLE MCCOY","EXECUTIVE DIRECTOR","33.00","7.00","X","131112","0","27114","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","HEATHER CEVASCO","CHAIR","0.50",NA,"X","0","0","0","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","MAUREEN CARLTON","VICE-CHAIR","0.50",NA,"X","0","0","0","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","LINDA HODGDON","VICE-CHAIR","0.50",NA,"X","0","0","0","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","THOMAS HEBEL","TREASURER","0.50",NA,"X","0","0","0","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","WILLIAM SCHUTT","SECRETARY","0.50",NA,"X","0","0","0","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","JOHN AUGENBLICK","PAST CHAIR","0.50",NA,"X","0","0","0","X",NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","WILLIAM D MAEGLIN","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","RICHARD D PAYNTON JR","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","BRIAN MCLEOD","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","SUSAN FISHER","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","ELIZABETH GEMMILL","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","CHRISTINE HARRISON","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","DAVID FRANKE","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","ROCHELLE THOMPSON","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","ANTHONY VOLPE","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","MICHAEL KEIM","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","STEVEN T WRAY","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","MICHELLE PEDERSON","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","THOMAS THOMAS","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","VERNA HUTCHINSON","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","TOBI BRUHN","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","GUSTAVO PEREA","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","MICHAEL RAPHAEL","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","JACK SCHMIDT","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","SUSAN SMITH","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202003159349302510","231371952","THE BUCKS COUNTY HISTORICAL SOCIETY INC","2019","990","https://s3.amazonaws.com/irs-form-990/202003159349302510_public.xml","KELLEY CWIKLINSKI","TRUSTEE","0.50",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","ANDREW CHRISTENSEN","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","ANGIE HARMON","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","BRYAN SABA","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CHERYL STADLMAN","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CHRIS CAMPBELL","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CHUCK CAREFOOT","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CONNIE WILHELM","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CURT FEUER","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","DAVE HOWELL","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","DAVID TEDESCO","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","DERRICK HALL","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","GINGER SPENCER","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","HEIDI JANNENGA","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","HOWARD KATZ","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JANE ROIG","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JANICE CALLEN","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JASON COOCHWYTEWA","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JEFF MAY","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JOHN HOOVER","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JOHN TRUJILLO","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JOHN WEST","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","KEVIN GLEASON","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","LYNN MADONNA","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","MELANI WALTON","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","MIESHA STOUTE","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","MIKE DEBELL","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","PAT EDWARDS","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","PETER SMITH","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","PETER WOOG","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","RANDY VOIGT","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","REBECCA AILES-FINE","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","RICK NAIMARK","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","ROBERT MILLER","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","RON BUTLER","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","ROWAN SMITH","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","SHAYNA FERNANDEZ WATTS","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","STEPHEN GOOD","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","STEVEN MEGLI","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","STEVEN WADE","TRUSTEE (UNTIL SEPT 2019)","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","STEVEN ZYLSTRA","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","SUEGLAWE","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","TUCKER QUAYLE","TRUSTEE","1.00",NA,"X","0","0","0",NA,NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","KAY CORBIN","BOARD CHAIR","1.00",NA,"X","0","0","0","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","MARY MARTUSCELLI","EXECUTIVE VICE CHAIR","1.00",NA,"X","0","0","0","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","BARBARA LOCKWOOD","IMMEDIATE PAST CHAIR","1.00",NA,"X","0","0","0","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","ANITA THEISEN","INCOMING VICE CHAIR","1.00",NA,"X","0","0","0","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","BJ FREEMAN","SECRETARY","1.00",NA,"X","0","0","0","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","DOUG YOUNG","TREASURER","1.00",NA,"X","0","0","0","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CHEVY HUMPHREY","PRESIDENT & CEO","40.00",NA,"X","571720","0","10556","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","DIANA L FELDMAN","CHIEF BUSINESS OPERATIONS OFFICER","40.00",NA,NA,"191233","0","7948","X",NA,NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CATHERINE HALL","CHIEF MARKETING OFFICER","40.00",NA,NA,"233879","0","9356",NA,NA,"X",NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","KEITH E LABA","CHIEF INFORMATION & ANALYTICS OFFICER","40.00",NA,NA,"196118","0","8411",NA,NA,"X",NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","CAROLINE ALTAMIRANO","SR. VP, HUMAN RESOURCES","40.00",NA,NA,"134181","0","6281",NA,"X",NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","BETH C NICKEL","CHIEF ACADEMIC OFFICER","40.00",NA,NA,"129615","0","6281",NA,"X",NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","JUDITH GOLDFADER","CHIEF BUSINESS DEVELOPMENT OFFICER","40.00",NA,NA,"127064","0","6050",NA,"X",NA,NA,NA
"202101049349300400","860390558","ARIZONA SCIENCE CENTER","2019","990","https://s3.amazonaws.com/irs-form-990/202101049349300400_public.xml","TAMARA L STEWART","CHIEF DEVELOPMENT OFFICER","40.00",NA,NA,"110266","0","5531",NA,"X",NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","JAMES G DINAN","Chair","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","NEWTON PS MERRILL","VICE CHAIR & CHAIRMAN EMERITUS","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","RONAY MENSCHEL","VICE CHAIR","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","WILLIAM C VRATTOS","VICE CHAIR","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","JANE B OCONNELL","TREASURER","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","LESLIE GODRIDGE","ASSISTANT TREASURER","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","DAVID GUIN","COUNSEL","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","TRACEY PONTARELLI","SECRETARY","1.0","0.0","X","0","0","0","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","WHITNEY DONHAUSER","PRESIDENT AND DIRECTOR","40.0","0.0","X","375957","0","60328","X",NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","TODD DEGARMO","BOARD MEMBER","1.0","0.0","X","0","0","0",NA,NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","BARBARA J FIFE","BOARD MEMBER","1.0","0.0","X","0","0","0",NA,NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","THOMAS M FLEXNER","BOARD MEMBER","1.0","0.0","X","0","0","0",NA,NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","LAURA LOFARO FREEMAN","BOARD MEMBER","1.0","0.0","X","0","0","0",NA,NA,NA,NA,NA
"202041979349303114","131624098","MUSEUM OF THE CITY OF NEW YORK","2018","990","https://s3.amazonaws.com/irs-form-990/202041979349303114_public.xml","ELIZABETH BELFER","BOARD MEMBER","1.0","0.0","X","0","0","0",NA,NA,NA,NA,NA
