"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SD_09_OTH_ASSET_DESC","SD_09_OTH_ASSET_BV"
"201621609349300502","650606931","SOUTH FLORIDA PIONEER MUSEUM INC","2015","990","https://s3.amazonaws.com/irs-form-990/201621609349300502_public.xml","CONSTRUCTION IN PROGRESS","670887"
"201640369349301454","621719414","SOULSVILLE FOUNDATION","2014","990","https://s3.amazonaws.com/irs-form-990/201640369349301454_public.xml","DUE FROM SOULSVILLE CHARTER SCHOOL","989"
"201640369349301454","621719414","SOULSVILLE FOUNDATION","2014","990","https://s3.amazonaws.com/irs-form-990/201640369349301454_public.xml","MEMORABILIA","1788941"
"201640369349301454","621719414","SOULSVILLE FOUNDATION","2014","990","https://s3.amazonaws.com/irs-form-990/201640369349301454_public.xml","INTELLECTUAL RIGHTS","70882"
"201640369349301454","621719414","SOULSVILLE FOUNDATION","2014","990","https://s3.amazonaws.com/irs-form-990/201640369349301454_public.xml","WEBSITE SETUP","52163"
"201421479349300722","846039410","Fort Morgan Heritage Foundation","2013","990","https://s3.amazonaws.com/irs-form-990/201421479349300722_public.xml","Investment in time share","6000"
"201503169349303455","223626368","FRIENDS OF THE JEWISH MUSEUM BERLIN","2014","990","https://s3.amazonaws.com/irs-form-990/201503169349303455_public.xml","HISTORICAL COLLECTION ITEMS","756082"
"201501839349300910","261492466","FLYING TIGER HISTORICAL ORGANIZATION INC","2014","990","https://s3.amazonaws.com/irs-form-990/201501839349300910_public.xml","WIP - AIRPLANE DC3","300"
"201501839349300910","261492466","FLYING TIGER HISTORICAL ORGANIZATION INC","2014","990","https://s3.amazonaws.com/irs-form-990/201501839349300910_public.xml","WIP - MUSEUM CAVE IMPROVEMENTS","4000"
"201501839349300910","261492466","FLYING TIGER HISTORICAL ORGANIZATION INC","2014","990","https://s3.amazonaws.com/irs-form-990/201501839349300910_public.xml","WIP - HUMP FLIGHT DOCUMENTARY","5332"
"201501839349300910","261492466","FLYING TIGER HISTORICAL ORGANIZATION INC","2014","990","https://s3.amazonaws.com/irs-form-990/201501839349300910_public.xml","WIP - WEB DESIGN","5278"
"201542889349300434","381791320","THE HERITAGE MUSEUM AND CULTURAL CENTER INC","2014","990","https://s3.amazonaws.com/irs-form-990/201542889349300434_public.xml","BENEFICIAL INTEREST IN ASSETS AT FOUNDATION","269025"
"201542799349300229","911997797","Lasting Legacy Wildlife Museum co Donald Sebesta","2014","990","https://s3.amazonaws.com/irs-form-990/201542799349300229_public.xml","Animal displays","2752715"
